epoch,categorical_accuracy,loss,lr,val_5-shot_5-way_acc,val_loss
1,0.5670000000000001,3.2844264979707374,0.001,0.706,0.8252903018133169
2,0.617,1.1968458539957911,0.001,0.708,0.7764834530938615
3,0.6482666666666665,1.081429494604744,0.001,0.716,0.7399855322938348
4,0.6536666666666668,1.008748439118907,0.001,0.754,0.6804593113853976
5,0.6701999999999997,0.955100161191284,0.001,0.79,0.5802363648980752
6,0.6946666666666669,0.8959385152074071,0.001,0.798,0.5683488898469137
7,0.6915999999999997,0.8946436664040032,0.001,0.772,0.5947471236250286
8,0.7151333333333331,0.8310540563227837,0.001,0.802,0.5893991658797508
9,0.7054000000000002,0.8367078360922113,0.001,0.8,0.5500833883990093
10,0.7143333333333333,0.823693380481864,0.001,0.776,0.5691550270618286
11,0.7147333333333336,0.810713811778007,0.001,0.772,0.6047903698229313
12,0.7212666666666666,0.7964545179845988,0.001,0.804,0.5676124454021176
13,0.7332000000000001,0.76295283959191,0.001,0.804,0.5681155589063975
14,0.722466666666667,0.7798331776030705,0.001,0.748,0.6949954943230809
15,0.7332,0.7671133556494083,0.001,0.806,0.514153791393297
16,0.7455333333333334,0.7167343819900645,0.001,0.826,0.4644112595846689
17,0.7507333333333334,0.705446900621429,0.001,0.814,0.5142623789480125
18,0.741733333333333,0.7351327262106864,0.001,0.77,0.5773143155236254
19,0.7501999999999996,0.7195682144149255,0.001,0.818,0.45346571988935214
20,0.7574666666666668,0.7014732690284603,0.001,0.838,0.3810632400918606
21,0.7642,0.6669364735481601,0.001,0.808,0.4555627565021813
22,0.7624666666666668,0.6685414046342082,0.001,0.796,0.5444793754636418
23,0.7699999999999999,0.6514643429010937,0.001,0.782,0.5904726625965026
24,0.7731333333333336,0.6579013776904488,0.001,0.794,0.5455035204145179
25,0.7687333333333334,0.6595108945117887,0.001,0.814,0.5377046072601466
26,0.7740666666666663,0.6419086131108784,0.001,0.774,0.5311786465586193
27,0.7849999999999997,0.6013139153017107,0.001,0.828,0.519639753806132
28,0.7967333333333332,0.5846690014772339,0.001,0.804,0.5210299238796109
29,0.7938666666666666,0.5811725754366261,0.001,0.814,0.47163590965598257
30,0.7963333333333336,0.5798701344504479,0.001,0.832,0.4072754928811848
31,0.798333333333333,0.5755417060043522,0.001,0.782,0.6506908081475143
32,0.7925999999999997,0.5896364479216352,0.001,0.816,0.5210308888653387
33,0.799,0.5745589121814725,0.001,0.796,0.5303454243581238
34,0.8094666666666669,0.5437289562125459,0.001,0.81,0.5320846317302071
35,0.8099333333333334,0.5420335884155735,0.001,0.814,0.4855978915178452
