epoch,categorical_accuracy,loss,lr,val_5-shot_10-way_acc,val_loss
1,0.5682666666666667,3.1740491889804696,0.001,0.531,1.383440711871528
2,0.6168666666666668,1.13839253208263,0.001,0.579,1.1952397680193854
3,0.6447333333333336,1.055220716363371,0.001,0.586,1.2072054615287586
4,0.6735999999999999,0.9710016146921211,0.001,0.584,1.2014532302561391
5,0.6939333333333336,0.9081689691091788,0.001,0.585,1.2062352589831573
6,0.7145333333333329,0.8544785039602611,0.001,0.599,1.1344316961894934
7,0.7135333333333334,0.8373920433078409,0.001,0.627,1.061429033144528
8,0.7457333333333335,0.7441487642571648,0.001,0.6,1.1363696478230156
9,0.7485333333333334,0.7339465515120418,0.001,0.634,1.1019611859609586
10,0.764,0.6917125482476233,0.001,0.636,1.0222898321080278
11,0.7852000000000001,0.6398477692002378,0.001,0.629,1.0177752440350158
12,0.7894666666666665,0.6157818385908288,0.001,0.657,0.9811607822615144
13,0.7923999999999998,0.608571866547158,0.001,0.652,1.0938352641905023
14,0.7968666666666665,0.5974344732511109,0.001,0.631,1.0492435748006592
15,0.8069333333333336,0.5686250460273761,0.001,0.684,0.938251250220285
16,0.8203333333333334,0.5230537931905955,0.001,0.675,0.9038742087884662
17,0.8226,0.5268876814144562,0.001,0.674,0.9326287941185396
18,0.8273999999999998,0.5094748128605368,0.001,0.679,0.9464559296042641
19,0.8213333333333334,0.528849440654458,0.001,0.7,0.8460100074748289
20,0.8448666666666667,0.45645419587248637,0.001,0.664,0.9741644733474698
21,0.8350666666666666,0.48492267843825354,0.001,0.659,0.9864908177753734
22,0.8382666666666672,0.4673297191903793,0.001,0.709,0.8861356894358796
23,0.8488666666666667,0.4501781084718306,0.001,0.633,1.0895268772057205
24,0.8505333333333334,0.43639896284386254,0.001,0.663,0.9769535143752641
25,0.856266666666667,0.4221994231651497,0.001,0.671,0.925051770986807
26,0.8640666666666665,0.4011546959629422,0.001,0.675,0.9600056957272641
27,0.8606666666666666,0.40865041375175765,0.001,0.703,0.8382043358532194
28,0.8732666666666669,0.3747237061247383,0.001,0.695,0.852999455802491
29,0.8622666666666666,0.39590655090296356,0.001,0.688,0.8736275557030571
30,0.8646666666666664,0.4050252428580201,0.001,0.699,0.8617552461487368
31,0.8622,0.3891672452719612,0.001,0.703,0.8526075744046993
32,0.8771999999999999,0.3551552998712981,0.001,0.705,0.8572866758526267
33,0.8760666666666664,0.35740350721267744,0.001,0.711,0.8315044591279058
34,0.8737333333333329,0.3627633421134393,0.001,0.697,0.8823493587426298
35,0.8934666666666667,0.3053357242683805,0.001,0.655,1.0065813346267725
36,0.8803333333333332,0.34683358348334153,0.001,0.713,0.8530718953888924
37,0.8882666666666664,0.3241442426239044,0.001,0.722,0.8168944231376227
38,0.8855999999999995,0.33064721467913555,0.001,0.739,0.7605495253109305
39,0.889466666666667,0.3314908846103821,0.001,0.684,0.9234890243232161
40,0.9042666666666663,0.28029046162948507,0.0005,0.75,0.7882241192205802
41,0.9109333333333332,0.25342478728569745,0.0005,0.749,0.7127635375217263
42,0.9043333333333337,0.2733475438457531,0.0005,0.766,0.6639288982631408
43,0.9052000000000003,0.2713721016077963,0.0005,0.74,0.7687405001842508
44,0.9143999999999999,0.24994241037738693,0.0005,0.766,0.640936687479437
45,0.9133333333333333,0.24691215942435984,0.0005,0.766,0.7073217099804995
46,0.9125999999999997,0.25032945887116753,0.0005,0.756,0.6795395261945568
47,0.9222666666666666,0.2255347275975226,0.0005,0.743,0.7252354674162862
48,0.9124666666666665,0.2498224850912335,0.0005,0.741,0.7471868937855389
49,0.9230666666666661,0.2263839778539254,0.0005,0.76,0.6856832845351293
50,0.920066666666667,0.23919928671715524,0.0005,0.78,0.6366391461862703
51,0.9193999999999999,0.22647242277785384,0.0005,0.739,0.7280962949334953
52,0.9182666666666668,0.22171184696034524,0.0005,0.764,0.7184036058703269
53,0.9218666666666663,0.2278993642644416,0.0005,0.782,0.6254918317023317
54,0.9248666666666662,0.2122994459023408,0.0005,0.734,0.7608683650608231
55,0.924466666666666,0.21393432947141958,0.0005,0.748,0.7618001243549958
56,0.9277333333333335,0.21134953589087388,0.0005,0.74,0.7037854473004803
