epoch,categorical_accuracy,loss,lr,val_5-shot_5-way_acc,val_loss
1,0.5047333333333333,2.9636364365166195,0.001,0.626,0.41703710352547696
2,0.5720666666666664,0.24892349029989508,0.001,0.684,0.4009403940385938
3,0.5857999999999999,0.2438523209714319,0.001,0.688,0.4138132439866689
4,0.5980666666666666,0.2316528077667952,0.001,0.682,0.3905413908409789
5,0.6161333333333332,0.2253354261643258,0.001,0.69,0.40036612123501664
6,0.6163333333333331,0.22624019310372603,0.001,0.712,0.3753586572737285
7,0.6206666666666666,0.22399597018946799,0.001,0.702,0.3768670731998645
8,0.6319333333333332,0.22214100250766664,0.001,0.706,0.3799232542009352
9,0.6283333333333334,0.21871344751011762,0.001,0.7,0.3979031577097901
10,0.6384666666666667,0.21774221695515203,0.001,0.738,0.3737623356356841
11,0.6523333333333338,0.21433207648309405,0.001,0.746,0.3614328454335746
12,0.6455999999999998,0.21700259059099156,0.001,0.69,0.38278287486817486
13,0.6636000000000002,0.21038600811570263,0.001,0.694,0.36986726960577737
14,0.6465333333333334,0.2152669182603347,0.001,0.744,0.3665078817340915
15,0.6622000000000001,0.21204344830045788,0.001,0.716,0.3705857351848591
16,0.6565333333333332,0.21314518390702689,0.001,0.734,0.36608863506006517
17,0.6702000000000001,0.2089376537640547,0.001,0.738,0.366583238342232
18,0.6721333333333331,0.20827106617865873,0.001,0.756,0.36206283350858653
19,0.6750666666666665,0.20879152309156662,0.001,0.726,0.3584700459799668
20,0.691866666666667,0.20604818168473926,0.001,0.78,0.3536019199800323
21,0.692466666666667,0.2050332292979871,0.001,0.78,0.3476976973353629
22,0.6972,0.20094203530226762,0.001,0.78,0.3424435501101918
23,0.6998000000000002,0.20431758016356846,0.001,0.72,0.3798891271864848
24,0.6994,0.20279767903038703,0.001,0.772,0.33832590925571876
25,0.6979333333333332,0.20389313067938397,0.001,0.79,0.3392094428168488
26,0.7028666666666666,0.20192918707731622,0.001,0.794,0.3550757261230938
27,0.7110666666666665,0.2004860722534201,0.001,0.778,0.3468536737911015
28,0.7145999999999998,0.1991667017305886,0.001,0.74,0.3562275041942935
29,0.7081333333333332,0.20092893554383948,0.001,0.77,0.3598230592994433
30,0.7226000000000002,0.19701089340878425,0.001,0.774,0.3499217068835565
31,0.7206666666666665,0.1981781871168899,0.001,0.794,0.3519622606803124
32,0.7138666666666664,0.1985525258757259,0.001,0.798,0.3390477090866012
33,0.7262666666666665,0.19536504401510105,0.001,0.742,0.36642078352628144
34,0.7322666666666671,0.19713118763675344,0.001,0.77,0.3497021463934091
35,0.7323999999999998,0.19323795014786868,0.001,0.724,0.37521345047845694
36,0.7169333333333333,0.19663363336418663,0.001,0.766,0.3604349482133829
37,0.7425999999999999,0.19452786722100346,0.001,0.742,0.35329635619659916
38,0.7408,0.19239326896803374,0.001,0.796,0.34231579806346385
39,0.7288000000000001,0.19500882782007775,0.001,0.75,0.36386090720784764
40,0.7470666666666668,0.18979404330262398,0.0005,0.824,0.3431087021137957
41,0.7506666666666668,0.18869195208347705,0.0005,0.826,0.34252104150146173
42,0.7495333333333337,0.19007017685660152,0.0005,0.802,0.3389319786888693
43,0.7646000000000001,0.18738380147745987,0.0005,0.794,0.35466890392643613
44,0.7597333333333335,0.18749118982817184,0.0005,0.786,0.35747451356096804
45,0.7498000000000004,0.1901896042518076,0.0005,0.776,0.3514540493253521
46,0.7621333333333336,0.1888384914775242,0.0005,0.83,0.33666488810876705
47,0.7676666666666665,0.18531224670510696,0.0005,0.784,0.3495032332520504
48,0.7557333333333334,0.18837411058516065,0.0005,0.784,0.3492571734892262
49,0.7560000000000003,0.18757108839470787,0.0005,0.774,0.33545107274626956
50,0.7597333333333336,0.18697978578306873,0.0005,0.806,0.3393054298262058
51,0.7701999999999998,0.18526752485076853,0.0005,0.794,0.3439401590748821
52,0.7725333333333334,0.18565440315742227,0.0005,0.764,0.3520202795356746
53,0.7713333333333331,0.1846685371789973,0.0005,0.722,0.37223518087414276
54,0.7784000000000002,0.18481832759590663,0.0005,0.776,0.3651561284231486
55,0.7732666666666665,0.1845642632588208,0.0005,0.784,0.3504121300257495
56,0.7719333333333331,0.1856342034881577,0.0005,0.766,0.35301701255120543
57,0.7789333333333336,0.18283413146037134,0.0005,0.8,0.33413588422053997
58,0.7888,0.17987342645042104,0.0005,0.806,0.3400146426366678
59,0.7726666666666668,0.18381168837975043,0.0005,0.804,0.3410136992703589
60,0.7967333333333335,0.17816086938494885,0.0005,0.79,0.34074209617503703
61,0.7831333333333333,0.1843081534012443,0.0005,0.816,0.34027962711785104
62,0.7809333333333331,0.18417282385661798,0.0005,0.834,0.33177415315166986
63,0.7912666666666668,0.18133097250218955,0.0005,0.812,0.3372859072906299
64,0.7850666666666671,0.18280714603345427,0.0005,0.8,0.34412249856368904
65,0.7961333333333336,0.1784608532026027,0.0005,0.774,0.34115206249843116
66,0.7887333333333336,0.18101378976453492,0.0005,0.778,0.34193248800249504
67,0.7912666666666667,0.18092787671973432,0.0005,0.822,0.33731903862489393
68,0.7940000000000006,0.18050537069520162,0.0005,0.78,0.3451648121116457
69,0.7925333333333332,0.18201991616106145,0.0005,0.772,0.3462864249901672
70,0.7928000000000002,0.17935767638102346,0.0005,0.804,0.34703902060382036
71,0.7912666666666668,0.17893573846291455,0.0005,0.794,0.3443770933022367
72,0.7964666666666667,0.17917843850669743,0.0005,0.818,0.33269179819694855
73,0.7904000000000001,0.18039368848902776,0.0005,0.802,0.3419128904767408
74,0.7912666666666663,0.17946626285243872,0.0005,0.804,0.3459140003891105
75,0.8054000000000002,0.17620936894165096,0.0005,0.8,0.33662883026638885
76,0.8100666666666666,0.17720059843191513,0.0005,0.786,0.3541500953438826
77,0.8006666666666671,0.17791152552138884,0.0005,0.82,0.342902870425165
78,0.8100666666666665,0.17644646720106394,0.0005,0.754,0.3688288932594806
79,0.8065333333333331,0.1770100146980584,0.0005,0.806,0.33981881727223934
80,0.8111333333333336,0.17598665368207997,0.00025,0.794,0.3420231765072672
81,0.8135333333333334,0.1747023324993794,0.00025,0.806,0.3383588825022362
82,0.8169999999999996,0.17449186794445068,0.00025,0.808,0.33383570708957466
83,0.8211333333333335,0.1737291004062328,0.00025,0.834,0.3319106497233173
84,0.8162666666666663,0.17390216427326396,0.00025,0.812,0.33192363333709635
85,0.8190666666666666,0.1718887101006539,0.00025,0.85,0.3368185233521811
86,0.8255999999999993,0.1731211355023532,0.00025,0.81,0.3349286569061971
87,0.8216666666666669,0.17102364172716553,0.00025,0.824,0.33997242860100574
88,0.8273333333333333,0.1719912357827905,0.00025,0.814,0.35039446100526533
89,0.836,0.169238963938917,0.00025,0.852,0.3332887897624049
90,0.8253999999999999,0.1722279459125697,0.00025,0.832,0.33196887731659946
91,0.8258,0.17078648143776687,0.00025,0.81,0.3261392508499722
92,0.8254666666666671,0.17264595267091884,0.00025,0.768,0.35393463174848905
93,0.8128666666666667,0.17340466711616498,0.00025,0.866,0.33238116250829874
94,0.8292000000000003,0.16911365237565396,0.00025,0.798,0.33724071373800063
95,0.8200000000000003,0.17149131537398865,0.00025,0.794,0.3405619996098812
