epoch,categorical_accuracy,loss,lr,val_5-shot_5-way_acc,val_loss
1,0.3780666666666668,2.0829643734027274,0.001,0.46,1.520072640442701
2,0.40940000000000004,2.0527094540075885,0.001,0.518,1.4885646056507364
3,0.48619999999999985,2.004388949485975,0.001,0.6,1.5100574995887734
4,0.5125333333333336,1.989537313384663,0.001,0.568,1.4525004071348426
5,0.5131999999999999,1.9817486827623916,0.001,0.588,1.3987712659260274
6,0.5199999999999999,1.9677821542932392,0.001,0.602,1.3813101335371565
7,0.5365333333333333,1.9520523961270577,0.001,0.524,1.492436565467516
8,0.5397333333333333,1.9457606807899512,0.001,0.588,1.4497919650626996
9,0.5458666666666666,1.9408963403810986,0.001,0.592,1.4837917530833578
10,0.5488,1.925656183367332,0.001,0.632,1.3863396796557335
11,0.5669333333333333,1.9207640539269755,0.001,0.646,1.3683862683695018
12,0.5611333333333335,1.9205398477052755,0.001,0.638,1.3398347684640792
13,0.5758666666666666,1.9048095291701659,0.001,0.58,1.4303058511200013
14,0.5567333333333334,1.9123372092342488,0.001,0.578,1.3919611152996167
15,0.5816666666666669,1.8912071057579332,0.001,0.65,1.3395183871134662
16,0.5857333333333333,1.8870789754826796,0.001,0.626,1.384626778499312
17,0.608733333333333,1.871302197152806,0.001,0.622,1.3537172953527006
18,0.605733333333333,1.8674111868792758,0.001,0.656,1.347484021669459
19,0.6159333333333332,1.8663101780935594,0.001,0.608,1.3728557128012902
20,0.6229333333333331,1.8588974985521869,0.001,0.632,1.333283640342181
21,0.6475333333333333,1.839169526986584,0.001,0.578,1.416083583381111
22,0.6510666666666665,1.8451663456033458,0.001,0.606,1.3570010555182
23,0.6788666666666665,1.823534929330732,0.001,0.632,1.3544010978924825
24,0.6925333333333329,1.8091163029677204,0.001,0.578,1.4237325131572827
25,0.6765333333333337,1.8083238066540666,0.001,0.52,1.499489867263854
26,0.6953999999999998,1.7935667289977733,0.001,0.656,1.344282214868597
27,0.7098666666666665,1.7782367682577893,0.001,0.56,1.4138684162385002
28,0.7142666666666667,1.7771297915201418,0.001,0.64,1.3538701929040908
29,0.7293333333333335,1.7609653700259085,0.001,0.642,1.3350851146901561
30,0.7200666666666667,1.767654333786123,0.001,0.5,1.4617489680707394
31,0.7396666666666667,1.7429647549556586,0.001,0.628,1.348839326782963
32,0.7302000000000001,1.740615441628406,0.001,0.696,1.2943977144100902
33,0.7422,1.7330903220290326,0.001,0.542,1.4354401366988854
34,0.7462666666666666,1.7301191433967542,0.001,0.678,1.3106736768855718
35,0.7520666666666663,1.7227644678932221,0.001,0.648,1.3404049165765592
36,0.7539333333333331,1.7233653191695688,0.001,0.676,1.2991448799545213
37,0.7509333333333335,1.7301607693020948,0.001,0.606,1.3676981115151592
38,0.7449333333333336,1.7269929635890902,0.001,0.646,1.3037739499124623
39,0.7773999999999998,1.7055310968560058,0.001,0.694,1.2697734487223846
40,0.7738,1.7101509013930578,0.001,0.708,1.2752737345481275
41,0.7808666666666666,1.6994051658094675,0.001,0.698,1.2686293871414231
42,0.7761999999999999,1.707318386754323,0.001,0.716,1.3055454555826582
43,0.7795333333333329,1.7081109680623427,0.001,0.666,1.3300703041199133
44,0.7720666666666667,1.7077126284327477,0.001,0.612,1.3809471869499121
45,0.7687333333333334,1.7054597962858842,0.001,0.6,1.365627367302128
46,0.7791333333333335,1.6979363690095663,0.001,0.626,1.3415991736963604
47,0.7945333333333334,1.692495523474784,0.001,0.636,1.3423026308389219
48,0.7855333333333334,1.6907445279580184,0.001,0.568,1.3916803657693269
49,0.8009333333333336,1.6752960647593005,0.001,0.526,1.4293132357850844
50,0.7946000000000002,1.6833366185644556,0.001,0.646,1.3426516154291896
51,0.7883333333333331,1.687593038596687,0.001,0.702,1.2780462641924069
52,0.7865333333333331,1.6874260314500409,0.001,0.708,1.2761998457089598
53,0.8126000000000002,1.6739313867460694,0.001,0.656,1.3309046449229553
54,0.7917333333333336,1.6762242353742178,0.001,0.708,1.2667187483548334
55,0.7836666666666668,1.6947592536858656,0.001,0.686,1.2871481578603425
56,0.8013333333333331,1.6726228633681466,0.001,0.686,1.289543631789982
57,0.7853999999999995,1.6881815389932031,0.001,0.696,1.2497138264300345
58,0.787666666666667,1.6809806183732183,0.001,0.57,1.360339040997258
59,0.7865333333333328,1.6747083099484124,0.001,0.658,1.342747911735789
60,0.7695333333333333,1.6883521374578994,0.001,0.698,1.2685915851564167
61,0.810933333333333,1.667164457641561,0.001,0.67,1.2837617270700314
62,0.7991999999999999,1.6711474740428722,0.001,0.528,1.4025490839026475
63,0.8042000000000002,1.6546031017602205,0.0005,0.74,1.2151163343323352
64,0.8028666666666665,1.6638535823307246,0.0005,0.718,1.2355964783061706
65,0.8060000000000003,1.6538126234999577,0.0005,0.736,1.2406630105279688
66,0.8169333333333328,1.647299258434947,0.0005,0.722,1.2367911405947605
67,0.8154000000000005,1.646547265796674,0.0005,0.746,1.2018091984979953
68,0.8022000000000002,1.649951482367665,0.0005,0.674,1.2944143358444904
69,0.8238000000000001,1.642875089755474,0.0005,0.766,1.1949722981239985
70,0.8082666666666664,1.6484588637414186,0.0005,0.724,1.2204287514651557
71,0.8065333333333331,1.6488284868903151,0.0005,0.71,1.2726097108265289
72,0.8054666666666672,1.657195514980663,0.0005,0.744,1.1953313112562451
73,0.8192,1.6445201277707417,0.0005,0.722,1.2496130341607052
74,0.811,1.6424391378518883,0.0005,0.752,1.203571010370314
75,0.8066,1.6468439352643,0.0005,0.696,1.2396156174635742
76,0.8210666666666664,1.6384649861396938,0.0005,0.734,1.214394278379635
77,0.8118,1.6403259484914208,0.0005,0.63,1.3520731155300512
78,0.8107333333333331,1.6492477623747237,0.0005,0.726,1.2734724104813078
79,0.8097333333333332,1.6425545110029733,0.0005,0.724,1.2403956862306353
80,0.8118000000000001,1.647263670578282,0.0005,0.694,1.2331820313090929
81,0.8017333333333332,1.6493783225814687,0.0005,0.77,1.2010613726460264
82,0.8238666666666669,1.6342584897221746,0.0005,0.744,1.1996677992654028
83,0.8244666666666666,1.6349025124132675,0.0005,0.712,1.251663289197745
84,0.815333333333333,1.6489989363188338,0.0005,0.746,1.1930850921652463
85,0.8301999999999997,1.6294152720055874,0.0005,0.758,1.1979537373797484
86,0.8094,1.6420166228931623,0.0005,0.666,1.290124247914583
87,0.8017333333333332,1.6468189062343699,0.0005,0.7,1.2177538640806702
88,0.8069333333333334,1.648161200378507,0.0005,0.752,1.1957618251767228
89,0.8115999999999995,1.6435447751818026,0.0005,0.75,1.1971030014593569
90,0.815733333333333,1.6387051853187267,0.0005,0.744,1.1958479167941618
91,0.8143333333333329,1.6358112878641906,0.0005,0.722,1.2175826003497914
92,0.8125999999999999,1.6334984674777746,0.0005,0.754,1.2025292493575805
93,0.8181333333333332,1.6311529432424496,0.0005,0.76,1.1979584047068588
94,0.8048000000000002,1.6426972994354676,0.0005,0.718,1.2165943103825214
95,0.8112666666666665,1.6427095424822946,0.0005,0.748,1.1860728478171547
96,0.8352666666666666,1.6292927114517124,0.0005,0.742,1.2037599932063348
97,0.8384666666666662,1.6246056839901146,0.0005,0.75,1.2161519491230162
98,0.8272666666666662,1.6266762988580146,0.0005,0.718,1.2226575002783824
99,0.8185333333333332,1.6339447515404688,0.0005,0.718,1.273928516502719
100,0.8174000000000003,1.6307940234619922,0.0005,0.708,1.2245984573793254
101,0.8188666666666667,1.6347966835886871,0.0005,0.71,1.2321160219883058
102,0.8268000000000002,1.6255948314606257,0.00025,0.728,1.1797915139684279
103,0.8198000000000003,1.6292453195190988,0.00025,0.75,1.205476875613491
104,0.8256000000000001,1.621967825331759,0.00025,0.744,1.1949948782275694
105,0.8236,1.6296102199083622,0.00025,0.754,1.1819741804557564
106,0.8180000000000004,1.6323388068587437,0.00025,0.746,1.202214277449843
107,0.8277333333333335,1.6168804714933187,0.00025,0.75,1.1877570758612137
108,0.8356666666666669,1.6181143167601562,0.00025,0.75,1.1738827771258589
109,0.8375999999999998,1.6180874600827286,0.00025,0.76,1.1874240977326442
110,0.8357333333333331,1.6193827676936856,0.00025,0.73,1.2051972125760693
111,0.8231999999999995,1.6302773114138693,0.00025,0.766,1.1914335071933717
112,0.8328666666666668,1.619451065359563,0.00025,0.73,1.217309200649598
113,0.8255333333333332,1.6181161785698706,0.00025,0.752,1.1988258452010372
114,0.8292666666666669,1.6189218662547304,0.00025,0.762,1.16399902135474
115,0.843933333333333,1.6114845777752467,0.00025,0.732,1.1706598701648132
116,0.8422000000000003,1.6176177000515577,0.00025,0.724,1.1761031650480729
117,0.8164666666666669,1.6326565165665718,0.00025,0.728,1.2152003606513098
118,0.8363333333333336,1.6199978319781199,0.00025,0.722,1.2007625847891787
119,0.8100666666666667,1.6295115064879986,0.00025,0.762,1.180663917951167
120,0.8353333333333332,1.6090574119916294,0.00025,0.788,1.1592084721523677
121,0.8158000000000004,1.6333376259049002,0.00025,0.766,1.1730901600615875
122,0.8256666666666668,1.6209382909377101,0.00025,0.756,1.17520908207474
123,0.8321333333333331,1.6217498085516429,0.00025,0.728,1.1827054855868364
124,0.8125333333333331,1.6234628937520974,0.00025,0.736,1.2107321029152271
125,0.8349333333333331,1.610452058174571,0.00025,0.742,1.1977567721471039
126,0.8277999999999994,1.620177332866967,0.00025,0.768,1.1520046402707311
127,0.8341333333333333,1.6169287546522662,0.00025,0.77,1.1622335129994554
128,0.8383999999999999,1.6188425583134596,0.00025,0.808,1.1664713429634979
129,0.8213999999999999,1.6248185985084056,0.00025,0.79,1.1498996752157722
130,0.8172666666666665,1.6260978572639062,0.00025,0.792,1.1639308199152183
131,0.8369333333333331,1.6145882774297986,0.00025,0.742,1.1846871967776484
132,0.8312000000000002,1.6153108164845835,0.00025,0.716,1.2117518069737663
133,0.8155333333333336,1.6265593603014838,0.00025,0.734,1.194900463265979
134,0.8384666666666664,1.6168964297432566,0.00025,0.742,1.194563902464394
135,0.8179333333333332,1.6230326792010052,0.00025,0.78,1.1616174214845554
136,0.8372666666666668,1.6121026123157702,0.00025,0.73,1.1871167820826818
137,0.8188666666666669,1.6317554119693565,0.00025,0.742,1.2119379189458441
138,0.8246666666666667,1.6238890089307816,0.00025,0.752,1.1821480054559403
139,0.8334,1.612579042283953,0.00025,0.788,1.1660192225443273
140,0.7924000000000003,1.6303638314884095,0.00025,0.718,1.195223359729299
141,0.8409333333333333,1.6104925874291438,0.00025,0.76,1.1586090616154134
142,0.8170666666666668,1.6202668698142704,0.00025,0.752,1.1630421859502094
143,0.8323333333333329,1.6177785070508421,0.00025,0.738,1.1699740350562586
144,0.8246666666666665,1.6198791614857035,0.00025,0.768,1.1687949828893403
145,0.8199999999999997,1.6187299901358323,0.00025,0.752,1.1785086173977826
146,0.8404,1.6138300733759368,0.00025,0.74,1.1852385964251182
147,0.8297999999999999,1.627553038685534,0.00025,0.718,1.1873809109477809
148,0.8369333333333333,1.6149177745729058,0.00025,0.752,1.1688640238366004
149,0.8335999999999997,1.6131626088094484,0.000125,0.734,1.1639787875643788
150,0.8373333333333332,1.6114653120839377,0.000125,0.784,1.1442927411239328
