epoch,categorical_accuracy,loss,lr,val_5-shot_10-way_acc,val_loss
1,0.44326666666666653,2.060824221622689,0.001,0.414,2.0837219736190034
2,0.43559999999999977,2.033353708933296,0.001,0.41,2.0539684852883617
3,0.451133333333333,2.0281484257634963,0.001,0.432,2.0612178708837265
4,0.4788000000000001,2.0073864706352533,0.001,0.389,2.0437259350447134
5,0.4535333333333335,2.017833265653116,0.001,0.433,2.0539136186050646
6,0.4703999999999999,2.0064218235454647,0.001,0.449,2.0584665294398046
7,0.48426666666666646,2.005252120293288,0.001,0.456,2.0328733898081746
8,0.5193333333333332,1.9883306927285795,0.001,0.456,2.1419292608195386
9,0.5084666666666666,1.9983202171335257,0.001,0.446,2.1532136913529336
10,0.5114,1.9940046205462876,0.001,0.498,2.001649500314681
11,0.522933333333333,1.9847583246137321,0.001,0.5,1.9943550919660085
12,0.537,1.9858786523810756,0.001,0.506,2.0792208194268
13,0.5362000000000002,1.9779989803089684,0.001,0.518,1.990431782103321
14,0.5560666666666667,1.9652292332859091,0.001,0.489,2.010127173544978
15,0.5431999999999999,1.9665563329070639,0.001,0.439,2.199973593781399
16,0.5609999999999997,1.9634328275981177,0.001,0.515,2.0386414250288
17,0.5604,1.9575245372233494,0.001,0.549,2.0107304540810556
18,0.5707333333333334,1.951354637023104,0.001,0.463,2.010599642790798
19,0.5564666666666667,1.9460528627704479,0.001,0.497,2.032424912748493
20,0.5618666666666664,1.9419712184010656,0.001,0.456,2.1224719052452943
21,0.5539999999999999,1.9473921961264582,0.001,0.5,2.0635765294752972
22,0.5584000000000001,1.9450339286171399,0.001,0.439,2.11903162382219
23,0.5752666666666666,1.9355012019741642,0.001,0.478,2.0715513874226175
24,0.5746,1.9297144624395912,0.001,0.482,2.1141140649583083
25,0.5753999999999998,1.9336747426815268,0.001,0.505,2.0270921760869287
26,0.5637333333333335,1.9491755003984585,0.001,0.481,2.0360384360711254
27,0.5819333333333332,1.926045477663982,0.001,0.492,2.0741769728648265
28,0.6000666666666666,1.9040993979447582,0.001,0.508,2.0042427863238337
29,0.6015333333333331,1.906519991085029,0.001,0.513,2.0968566293936455
30,0.6086666666666664,1.9012541464447859,0.001,0.52,1.9862103654775933
31,0.5992666666666666,1.9123204698119196,0.001,0.538,1.9589134442580063
32,0.6098666666666666,1.9040765038759226,0.001,0.525,2.0213613397254506
33,0.5995333333333334,1.894809419371611,0.001,0.47,2.117843023124912
34,0.605,1.9040991869228099,0.001,0.506,1.9981882909547664
35,0.6252666666666669,1.89756885022895,0.001,0.525,1.968069426646107
36,0.6174666666666666,1.885440718885464,0.001,0.537,1.9787876729777114
37,0.6192000000000002,1.8878047319415527,0.001,0.501,1.9931842415353398
38,0.6186000000000001,1.8840238654011565,0.0005,0.537,1.9864749304932998
39,0.6405999999999998,1.8613277548831715,0.0005,0.517,1.961212138541639
40,0.631,1.871794999978365,0.0005,0.533,2.049984428411905
41,0.6449999999999999,1.866922670218417,0.0005,0.535,1.9574674444124007
42,0.6486666666666667,1.8711482459358564,0.0005,0.517,1.9859392916372591
43,0.6475333333333333,1.8649100358139068,0.0005,0.541,1.9484855542775188
44,0.6387333333333332,1.8674399172384861,0.0005,0.515,2.0571545309045858
45,0.6379999999999998,1.8650633423830263,0.0005,0.567,1.9327208979175508
46,0.6449333333333329,1.872580741485991,0.0005,0.552,1.936945583937987
47,0.6654666666666668,1.853066479205095,0.0005,0.538,1.967466544270116
48,0.6587999999999999,1.855111720357035,0.0005,0.546,1.9467874837335257
49,0.6642,1.848188905978768,0.0005,0.56,1.9390230629155107
50,0.6620000000000001,1.851477896986218,0.0005,0.55,1.9547063752907932
51,0.6815999999999999,1.843065400288082,0.0005,0.526,1.9569877425063005
52,0.6702666666666669,1.845667255420292,0.0005,0.549,2.003978762344389
53,0.6804666666666663,1.8419966054203616,0.0005,0.571,1.917490971153136
54,0.6842000000000003,1.8391824815901219,0.0005,0.546,1.9398654748526918
55,0.6881999999999998,1.840448296376507,0.0005,0.559,1.946595874292114
56,0.6756,1.8439005674909288,0.0005,0.575,1.9378226913839907
57,0.6823999999999998,1.8366879346348994,0.0005,0.546,1.9518280865828386
58,0.6797333333333334,1.8395177974691532,0.0005,0.521,1.9803887540026577
59,0.6953999999999999,1.8205192632810758,0.0005,0.562,1.9712627941975316
60,0.6745999999999998,1.8429960270072618,0.0005,0.562,1.970955572413567
61,0.6783333333333331,1.8333205370992005,0.0005,0.529,2.020451658213985
62,0.686133333333333,1.8355602887070486,0.0005,0.547,1.9558872013918498
63,0.6908,1.8267320631014246,0.0005,0.473,2.0893878164778994
64,0.6852666666666667,1.8379145708467501,0.0005,0.557,1.9472926971718074
65,0.6817333333333334,1.8428143977031828,0.0005,0.589,1.9073502686775547
66,0.6836000000000001,1.8322596620542952,0.0005,0.559,1.9486194532265932
67,0.6892666666666666,1.8278136313308355,0.0005,0.552,1.9422613201756047
68,0.7019333333333334,1.8288528731421376,0.0005,0.54,1.9555076926829782
69,0.7031333333333333,1.827478318720434,0.0005,0.578,1.9393252856814975
70,0.7058666666666668,1.8222869274074345,0.0005,0.523,2.0157662776984067
71,0.7184666666666669,1.8161769503424219,0.0005,0.586,1.962963186463384
72,0.694,1.8231138807791771,0.0005,0.559,1.9447759919117864
73,0.7166,1.8140074040449685,0.0005,0.582,1.9212796944934052
74,0.7200666666666667,1.8110284058717385,0.0005,0.567,1.9972888352328175
75,0.7053333333333336,1.8156026023734768,0.0005,0.54,1.9987117447238052
76,0.7076666666666667,1.8268354225805157,0.0005,0.5,2.0352248336513252
77,0.7250666666666667,1.8115500410322891,0.0005,0.599,1.9304272724822598
