epoch,categorical_accuracy,loss,lr,val_5-shot_5-way_acc,val_loss
1,0.43293333333333317,2.067694320109468,0.001,0.516,1.4529094192619922
2,0.4260666666666667,2.040378862820274,0.001,0.554,1.400928015978869
3,0.42673333333333313,2.0308897669625208,0.001,0.55,1.4047729534418008
4,0.44053333333333333,2.0151323298612747,0.001,0.57,1.3814925795394588
5,0.4580666666666665,2.022368875640818,0.001,0.576,1.3817108969702119
6,0.46726666666666666,2.010490968722071,0.001,0.602,1.3919485685301558
7,0.49039999999999984,2.0058639108777685,0.001,0.646,1.4121096906420312
8,0.48733333333333334,2.0026136814526665,0.001,0.622,1.4432344867095066
9,0.5099999999999999,1.9862187410019303,0.001,0.64,1.3681932036588118
10,0.5106666666666665,1.9916554731305554,0.001,0.638,1.3657863455825223
11,0.5067333333333337,1.9858166785105054,0.001,0.626,1.3804256133401385
12,0.5171333333333332,1.9815305206428067,0.001,0.672,1.34005485362703
13,0.5155999999999998,1.9762417237463266,0.001,0.622,1.3672409761137827
14,0.5092666666666666,1.9848685194279048,0.001,0.624,1.3719497443635975
15,0.5206666666666666,1.9767408351698377,0.001,0.606,1.3759699944116204
16,0.5335333333333331,1.9635210851697207,0.001,0.66,1.4368393115527442
17,0.5484666666666664,1.9633780827028449,0.001,0.612,1.3764903614525386
18,0.5391333333333334,1.9572390522302832,0.001,0.65,1.3682997970556057
19,0.5436666666666666,1.9577629304481436,0.001,0.602,1.4710379244750653
20,0.5476666666666667,1.9508516281106276,0.001,0.666,1.3145184829599648
21,0.5517333333333333,1.9434640672136811,0.001,0.644,1.375515912751855
22,0.5481333333333335,1.9529566276242236,0.001,0.644,1.3889582893406787
23,0.5642666666666668,1.9421244588493847,0.001,0.67,1.3256778224160792
24,0.5465333333333331,1.9461747689210986,0.001,0.65,1.3688229658560176
25,0.587133333333333,1.9360995080641317,0.001,0.664,1.4238133305949914
26,0.5667999999999999,1.9381277558274521,0.001,0.692,1.3128466953866296
27,0.5653333333333332,1.9362026441544555,0.001,0.628,1.396460327232688
28,0.5759333333333335,1.926022985809414,0.001,0.678,1.3529088719760045
29,0.5838,1.928561981156177,0.001,0.696,1.329203634326893
30,0.5894000000000004,1.9207368051321152,0.001,0.67,1.3474675469207218
31,0.5958,1.9111080421458455,0.001,0.716,1.3311183739347163
32,0.6072,1.9094435855989798,0.001,0.632,1.3354391469530584
33,0.5996,1.908933731818674,0.001,0.71,1.3064679521832758
34,0.5901333333333334,1.9100299503170364,0.001,0.686,1.3439946729282866
35,0.5901333333333333,1.9082522924582905,0.001,0.648,1.3795163960521335
36,0.5948,1.9097771329414384,0.001,0.664,1.3401352224583474
37,0.6090666666666665,1.8971409352624464,0.001,0.658,1.3322704289145009
38,0.5938,1.9040009155358308,0.001,0.704,1.3148272036054518
