epoch,categorical_accuracy,loss,lr,val_1-shot_10-way_acc,val_loss
1,0.4198666666666667,2.0809202163557923,0.001,0.407,2.027056055640686
2,0.4346666666666666,2.054443923799008,0.001,0.434,1.967135167872304
3,0.4515333333333333,2.0439608008025245,0.001,0.421,2.0653914449861874
4,0.45046666666666674,2.0288895764368804,0.001,0.471,2.001962337984009
5,0.4758666666666665,2.0200968690594037,0.001,0.442,2.091200394340395
6,0.48973333333333324,2.0077821573790824,0.001,0.479,1.978596051066251
7,0.5088666666666665,2.00288226134209,0.001,0.462,1.9559259416008017
8,0.5129333333333332,1.9972947416030231,0.001,0.456,1.9810212001039897
9,0.5177999999999999,1.9947979968517617,0.001,0.463,1.9598921531064917
10,0.519733333333333,1.9935173831753326,0.001,0.499,1.94061916758071
11,0.5321333333333332,1.9860605986215705,0.001,0.471,1.9584891742699941
12,0.5432000000000001,1.9786234552143167,0.001,0.486,1.963024490141015
13,0.5515999999999999,1.9694450348579304,0.001,0.476,1.947745216962403
14,0.5404666666666667,1.9739327863204013,0.001,0.489,1.9738423175521709
15,0.5613333333333335,1.9647208753012975,0.001,0.505,1.9602373372356625
16,0.5632666666666666,1.9565402820500417,0.001,0.476,1.9619512878953556
17,0.5738666666666667,1.9543647106610962,0.001,0.465,1.951552551165667
18,0.5683333333333335,1.9534658985960467,0.001,0.473,1.9899998290302974
19,0.5792,1.9423264398255762,0.001,0.412,2.1091768247548126
20,0.5934000000000001,1.9331387684036394,0.001,0.466,2.0088885151335028
21,0.5976666666666665,1.924892731846091,0.001,0.463,1.948684611997592
22,0.5824666666666665,1.9391616110865117,0.001,0.439,1.9937808660633203
23,0.6149999999999999,1.9209729950570347,0.001,0.378,2.1857009041560755
24,0.5995333333333335,1.9232175075319453,0.001,0.419,2.202748736851132
25,0.6120666666666668,1.8963761305726226,0.001,0.473,1.988776797300623
26,0.6124,1.9003468317712213,0.001,0.447,1.961767444602564
27,0.6201333333333334,1.9046853434537905,0.001,0.448,1.9839847853605408
28,0.6210000000000003,1.895557512131541,0.001,0.431,2.159739418869289
29,0.6323999999999997,1.892028785972157,0.001,0.441,2.0228971301904752
30,0.6322666666666664,1.8852686056787298,0.001,0.394,2.046926288582092
31,0.6260666666666667,1.8919904883130088,0.001,0.478,1.9499051135366798
32,0.6408666666666666,1.8794472211673616,0.001,0.462,1.9907464842529308
33,0.6469999999999998,1.873727848423905,0.001,0.409,2.040646789943873
34,0.6415333333333332,1.8819633833661724,0.001,0.463,1.971529799117444
35,0.6399999999999997,1.8850114720908224,0.001,0.49,1.9547239861211412
36,0.6626666666666666,1.8490027958791728,0.0005,0.458,1.9924656030310677
37,0.6879333333333332,1.843829450287248,0.0005,0.459,1.9730529473587852
38,0.6720666666666666,1.8518673423011611,0.0005,0.432,1.9980053714393702
39,0.6670666666666666,1.854499466754758,0.0005,0.462,1.961427992650479
40,0.6833333333333339,1.8392464438862388,0.0005,0.481,1.980288882019578
41,0.6887999999999999,1.8366241493548179,0.0005,0.474,1.993703266420385
42,0.6763333333333336,1.8435459227068618,0.0005,0.457,1.9861761305638876
43,0.7010666666666665,1.8270239671714439,0.0005,0.41,2.0094579387943057
44,0.7063333333333331,1.8230247635476957,0.0005,0.43,2.106895973416326
45,0.6837333333333335,1.829825110103828,0.0005,0.466,1.9731121810606933
46,0.7048666666666666,1.8221228720397258,0.0005,0.467,2.0361114651023327
47,0.6813999999999999,1.8357808913094282,0.0005,0.406,2.1674361962167867
48,0.6901333333333334,1.832151526701449,0.0005,0.398,2.0848425256328635
49,0.6903333333333331,1.8290227751237615,0.0005,0.408,2.032020011447431
50,0.7192666666666666,1.804517273466519,0.0005,0.431,2.0445785804714935
51,0.6963999999999999,1.8287030537477547,0.0005,0.462,1.9823853327297205
52,0.7121333333333334,1.8164952952115234,0.0005,0.454,2.007105217437868
53,0.7187333333333331,1.8143243034480576,0.0005,0.475,2.0072062636992403
54,0.7281333333333333,1.7933451336278865,0.0005,0.427,2.1142338836359644
55,0.7077999999999999,1.8156334019485276,0.0005,0.472,2.001686898510721
56,0.6970666666666667,1.8157918551887398,0.00025,0.445,2.0595043681975267
57,0.7180666666666664,1.8022990582698564,0.00025,0.464,2.0122286961595686
58,0.7308000000000001,1.797220050024755,0.00025,0.474,1.9875303493181695
59,0.7342000000000002,1.79155481541457,0.00025,0.446,2.0174901434668047
60,0.7358666666666669,1.7917974554264235,0.00025,0.436,2.0282966910055062
61,0.7407333333333331,1.7844855614083799,0.00025,0.479,1.9900395559562676
62,0.7213999999999998,1.8058324632723741,0.00025,0.449,2.0040149978827166
63,0.7380000000000002,1.7819837523789306,0.00025,0.444,2.0070194679268996
64,0.7271333333333332,1.792212923325458,0.00025,0.494,1.9824654348962545
65,0.7341333333333331,1.786505486655317,0.00025,0.372,2.1148245772578895
66,0.740866666666667,1.7871498715638916,0.00025,0.43,2.0753445230448837
67,0.7392000000000007,1.7798241542795632,0.00025,0.477,2.008997463807035
68,0.7444666666666668,1.7798055506587946,0.00025,0.432,2.0238182114606316
69,0.7451333333333331,1.784685006509763,0.00025,0.461,2.0136941489833493
70,0.7444,1.7819018253446786,0.00025,0.457,2.025692432988986
