epoch,categorical_accuracy,loss,lr,val_5-shot_5-way_acc,val_loss
1,0.4215333333333333,2.0841008455800636,0.001,0.674,1.325175159247708
2,0.45486666666666664,2.044454370707351,0.001,0.622,1.3102992847911552
3,0.46079999999999993,2.030552500697183,0.001,0.662,1.3041279056907467
4,0.4744000000000002,2.029501968042132,0.001,0.696,1.2834355771833683
5,0.4979333333333335,2.012744812107028,0.001,0.686,1.3384661407597198
6,0.5050000000000001,2.0026147246349795,0.001,0.698,1.3314889209306704
7,0.5217999999999999,2.0023478452109926,0.001,0.696,1.3091507441315577
8,0.5116000000000002,2.006542302373471,0.001,0.702,1.2967269713300653
9,0.5224,1.984971980460207,0.001,0.588,1.4110740911732298
10,0.5261333333333332,1.9929563565016988,0.001,0.718,1.3024553309615032
11,0.5428666666666667,1.9789284967979794,0.001,0.72,1.3163743859753922
12,0.5229333333333335,1.9812592436297265,0.001,0.712,1.2878396237796403
13,0.5333999999999997,1.9770961585457396,0.001,0.716,1.3494525790629681
14,0.5264000000000002,1.9683219944611934,0.001,0.702,1.333874306223255
15,0.5396000000000002,1.9660230610115832,0.001,0.674,1.3834967602602164
16,0.5409999999999999,1.9602367772926979,0.001,0.62,1.4582316293256994
17,0.5569333333333334,1.9549616007600195,0.001,0.674,1.4267033791840953
18,0.5567333333333333,1.94660893016282,0.001,0.662,1.3103960649845412
19,0.5744,1.9345189744616877,0.001,0.676,1.349142637867763
20,0.5707333333333335,1.9422047083018226,0.001,0.672,1.3492590664387278
21,0.5960666666666666,1.9209463737324375,0.001,0.672,1.3141803272017238
22,0.5778,1.9304983126556494,0.001,0.654,1.3187771538225272
23,0.5878666666666664,1.920111842744452,0.001,0.656,1.4408162350464522
24,0.5871333333333333,1.9192253842919453,0.001,0.666,1.3949810545796628
25,0.5891333333333333,1.9127548526218536,0.001,0.704,1.3172715169608695
26,0.5771333333333333,1.9144903345019098,0.001,0.692,1.351648830087891
27,0.588,1.911674007959906,0.001,0.668,1.371376564596622
28,0.5999999999999998,1.897091696044076,0.001,0.71,1.2891208237423977
29,0.6082666666666665,1.8855839819874196,0.001,0.706,1.30090856403256
30,0.6087333333333332,1.8995177825984026,0.001,0.67,1.3265963619145746
31,0.6078,1.8986530513249518,0.001,0.658,1.3685936910818308
32,0.6225333333333335,1.8739633199810468,0.0005,0.682,1.31260172603511
33,0.6371333333333332,1.8667372577738317,0.0005,0.722,1.291411013754161
34,0.6354000000000001,1.863834472474242,0.0005,0.636,1.3452548594598215
35,0.6348666666666669,1.860400600421314,0.0005,0.632,1.3300628580504903
36,0.6369333333333332,1.8597959584584196,0.0005,0.68,1.3195984149072302
37,0.6529333333333333,1.851425056315112,0.0005,0.696,1.3334212835567725
38,0.6494,1.8564777757949247,0.0005,0.714,1.309049846503794
39,0.6446000000000001,1.8583099064096056,0.0005,0.67,1.3028750240560052
40,0.654333333333333,1.8488163076478914,0.0005,0.718,1.313031684172385
41,0.662266666666667,1.8501252644170878,0.0005,0.71,1.2970575241553117
42,0.6734666666666667,1.8328798648971358,0.0005,0.718,1.310163480887955
43,0.6725333333333335,1.839166232824168,0.0005,0.658,1.3016494082318735
44,0.6676000000000002,1.842381218301426,0.0005,0.666,1.3109304435542488
45,0.6861999999999998,1.8253280329840527,0.0005,0.706,1.3058390074518222
46,0.6587999999999997,1.8416584249770331,0.0005,0.72,1.2887410423537244
47,0.6899333333333334,1.8290849240725322,0.0005,0.678,1.3633655571285936
48,0.6769999999999999,1.8351434926516135,0.0005,0.688,1.3131979592143457
49,0.6914,1.8241867527993714,0.0005,0.732,1.2871300609237475
50,0.6783333333333331,1.8236449134482788,0.0005,0.714,1.3039470787254706
51,0.678666666666667,1.8244099293682887,0.0005,0.73,1.2946197455420319
52,0.6925333333333331,1.8142187932150893,0.0005,0.596,1.4649924844749576
53,0.6997333333333334,1.8117554706008334,0.0005,0.588,1.4417006927777005
54,0.6867999999999997,1.8278426612706602,0.0005,0.666,1.3239403832696102
55,0.6977333333333333,1.8172694230433197,0.0005,0.718,1.2977448471538298
56,0.7083999999999999,1.8108880247697363,0.0005,0.684,1.3242600657811445
57,0.6906666666666667,1.8169346130572728,0.0005,0.666,1.3510502549761836
58,0.6999999999999997,1.8110705420299253,0.0005,0.644,1.3470278423028528
59,0.7014666666666669,1.8163394981505463,0.0005,0.684,1.352594661757879
60,0.7037999999999998,1.8091977764582412,0.0005,0.68,1.3275513990283574
61,0.7281333333333332,1.7986271857968856,0.0005,0.702,1.3053215767079551
62,0.6948000000000001,1.8109434546215593,0.0005,0.66,1.327089682034245
63,0.7157333333333333,1.8087504587987706,0.0005,0.688,1.335831521632866
64,0.7064000000000002,1.8054056705007542,0.0005,0.712,1.2984169238802339
65,0.7129333333333334,1.8003657286913337,0.0005,0.558,1.4000473907772895
66,0.6920666666666668,1.8214041690519693,0.0005,0.702,1.3128440129170964
67,0.7247999999999997,1.800541332992027,0.0005,0.692,1.3252056038249898
68,0.7317333333333336,1.7839855766843677,0.0005,0.704,1.3236386910705047
69,0.7274666666666667,1.7965908560485655,0.0005,0.674,1.3762237995406508
70,0.7303333333333335,1.7925238356291446,0.00025,0.696,1.3130070970828602
71,0.7321333333333335,1.7865392272549567,0.00025,0.706,1.317417370525836
72,0.7239333333333334,1.7921957182037935,0.00025,0.696,1.3181770193280766
73,0.7145999999999999,1.7914586494701121,0.00025,0.7,1.349239627531175
74,0.7233999999999999,1.7872772858943065,0.00025,0.71,1.3314187461386269
75,0.7289333333333333,1.7884501169949385,0.00025,0.708,1.3097619466951183
76,0.7626666666666668,1.769455727161103,0.00025,0.608,1.4359459429661998
77,0.7424000000000001,1.7777900571161311,0.00025,0.692,1.3281568980810732
78,0.7449333333333334,1.77461042867379,0.00025,0.71,1.3154727544585354
79,0.7330666666666669,1.7836441956129627,0.00025,0.712,1.3228442457133003
80,0.7524000000000002,1.7780520120170897,0.00025,0.69,1.3176934429160991
81,0.7329333333333335,1.7775914182287196,0.00025,0.534,1.4934595552711287
82,0.739066666666667,1.7794986524507426,0.00025,0.656,1.3795785346606235
83,0.7314666666666665,1.7863406366939174,0.00025,0.702,1.3288398873043104
84,0.7370000000000002,1.778153967230364,0.00025,0.674,1.3492924093456757
85,0.7329333333333332,1.784547702705073,0.00025,0.68,1.3512167391004335
86,0.7430666666666664,1.7810436554268279,0.00025,0.716,1.3423553986242802
87,0.7439999999999999,1.7735610831704118,0.00025,0.684,1.3498497913393126
88,0.7485999999999998,1.7671994817028733,0.00025,0.676,1.3507379077683717
89,0.7488666666666667,1.7707407080665627,0.00025,0.682,1.3249021606496107
90,0.7478000000000001,1.769936744258078,0.000125,0.696,1.338774131535087
91,0.7464000000000002,1.7695385397166836,0.000125,0.668,1.3392908098688405
92,0.7529333333333337,1.7611717348855547,0.000125,0.716,1.3295569614295408
93,0.7394666666666666,1.7697726832443805,0.000125,0.69,1.3489077010659305
94,0.7482666666666666,1.7615121096190631,0.000125,0.712,1.3505365248561214
95,0.7568000000000004,1.7658363403781505,0.000125,0.644,1.3960959444608343
96,0.7304000000000006,1.7778886354163634,0.000125,0.698,1.3596953811030636
97,0.7583999999999997,1.7621973226735776,0.000125,0.68,1.3459147944950665
98,0.7518666666666664,1.7616545322107402,0.000125,0.72,1.3336967448163426
99,0.7389333333333332,1.7704086746015204,0.000125,0.69,1.344208356298854
100,0.7466000000000002,1.7628759071728526,0.000125,0.716,1.347901372586076
101,0.7723333333333335,1.7509323140455093,0.000125,0.722,1.3268343216782752
102,0.7582000000000003,1.7575771166144905,0.000125,0.686,1.344746728080207
103,0.7469333333333332,1.7625858791266689,0.000125,0.646,1.388495636803385
104,0.7402000000000002,1.7644336912726484,0.000125,0.672,1.373362125880773
105,0.7497999999999999,1.7592456245483903,0.000125,0.718,1.3390811791579003
106,0.7691999999999999,1.7460307134450277,0.000125,0.714,1.3543737675650294
107,0.7484000000000001,1.7654783399474072,0.000125,0.688,1.3577427958061923
108,0.7654000000000001,1.753674014727339,0.000125,0.68,1.3575201160875603
109,0.7559333333333335,1.7510351673516689,0.000125,0.688,1.3448523668751622
110,0.7710666666666668,1.7489936090224258,0.000125,0.674,1.3719656628544317
111,0.7526,1.7574138509130544,0.000125,0.678,1.3415153605784351
112,0.7552666666666664,1.7571646581972298,0.000125,0.698,1.359685919186986
113,0.7607333333333335,1.7606865073768074,0.000125,0.702,1.3539712390303604
114,0.7630000000000001,1.7553719350800465,0.000125,0.672,1.3427795089725625
115,0.7546666666666668,1.7571763436763375,0.000125,0.712,1.3435257347825262
116,0.7642666666666664,1.74957027173207,0.000125,0.68,1.3559939633320652
117,0.7721333333333333,1.7499742394566669,0.000125,0.682,1.3588425087579463
118,0.7740666666666666,1.7423091617420707,0.000125,0.678,1.3646496171766973
119,0.7602000000000002,1.7533847131643712,0.000125,0.686,1.3788964373863666
120,0.7596666666666664,1.7559297141790209,0.000125,0.736,1.3358986224560836
121,0.7560666666666666,1.7560282274123322,0.000125,0.658,1.3727860037189645
122,0.7609333333333336,1.7511806742727907,0.000125,0.686,1.3641796760558695
123,0.7487333333333336,1.7536333766499497,0.000125,0.708,1.3641059180164614
124,0.7642,1.750890214309913,0.000125,0.714,1.3531661243810487
125,0.7534000000000001,1.7498866323908089,0.000125,0.696,1.353243430637016
126,0.7647333333333333,1.7463844110826008,0.000125,0.67,1.3569266974576695
127,0.759066666666667,1.7497535242798117,0.000125,0.672,1.3594084048858006
128,0.7693333333333331,1.7400060011603962,0.000125,0.7,1.3543136869926622
129,0.7812,1.7449402763956703,0.000125,0.696,1.3572626736611604
130,0.7626000000000002,1.748802716635726,0.000125,0.662,1.3678792219437828
131,0.7579333333333333,1.7573863890033048,0.000125,0.656,1.3795887198048828
132,0.7868666666666664,1.7351129100187352,0.000125,0.598,1.4390997326405324
133,0.7627333333333334,1.7452414596308439,0.000125,0.684,1.360091986294565
134,0.7811999999999998,1.74007643055386,0.000125,0.71,1.3559308686177087
135,0.7585333333333337,1.744857946666591,0.000125,0.664,1.3803727888098685
136,0.7687333333333334,1.737361000399614,0.000125,0.704,1.3810373876505417
137,0.7721333333333338,1.735871355926809,0.000125,0.668,1.373518523108838
138,0.7573333333333335,1.7505802264103236,0.000125,0.694,1.3664657531610713
139,0.7792666666666664,1.7409806424859529,0.000125,0.658,1.3899230760224583
140,0.7736666666666665,1.7441404213156044,0.000125,0.688,1.3657983481018274
141,0.7618666666666666,1.7469496078315827,0.000125,0.678,1.3589831351243835
142,0.7763333333333327,1.7409944625904499,0.000125,0.592,1.4166936668798766
143,0.7647999999999999,1.7450227426455138,0.000125,0.656,1.3925673714801408
144,0.7624666666666667,1.7430966167056037,0.000125,0.7,1.3669333169023465
145,0.7680000000000002,1.739771477057983,0.000125,0.67,1.3699252635550447
146,0.7704000000000001,1.7408297552507914,0.000125,0.674,1.3688241967573465
147,0.7697333333333333,1.7366482238432315,0.000125,0.654,1.3866827660253853
148,0.7716000000000001,1.7419292535904365,0.000125,0.676,1.3629819213592747
149,0.7754666666666666,1.7302712029895024,0.000125,0.702,1.3658328615311517
150,0.7800666666666668,1.7336893320796036,0.000125,0.67,1.3661625209710047
